"车牌号","出租车公司","车型","设备编号","运营开始时间","运营结束时间","方向","GPS经度","GPS纬度","速度","GPS时间","运营状态"
"鲁HT**35","汇通","新捷达","64625128720","2004-04-27 00:00:00.0","2020-04-26 00:00:00.0","42","116.556585","35.500533","0.0","2022-06-01 00:02:41.0","空车"
"鲁HT**28","交运","新桑塔纳","64625127790","2016-03-29 00:00:00.0","2020-03-28 00:00:00.0","2","116.602578","35.4177","0.0","2022-06-01 00:02:41.0","空车"
"HDT**60","新交运","比亚迪秦","64625128378","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","92","116.603325","35.435218","34.5","2022-06-01 00:02:41.0","空车"
"鲁HT**93","交运","新桑塔纳","64625128107","2016-07-15 00:00:00.0","1900-01-01 00:00:00.0","81","116.469526","35.51971","0.0","2022-06-01 00:02:42.0","空车"
"鲁HT**82","北城","新桑塔纳","64625129113","2016-07-20 00:00:00.0","1900-01-01 00:00:00.0","354","116.590801","35.363451","0.0","2022-06-01 00:02:42.0","空车"
"鲁HT**73","联运","伊兰特","64625128984","2004-05-01 00:00:00.0","2016-10-31 00:00:00.0","120","116.689216","35.43158","0.0","2022-06-01 00:02:42.0","空车"
"鲁HT**67","北城","伊兰特","64625128714","2016-05-12 00:00:00.0","2022-05-11 00:00:00.0","287","116.554511","35.419438","0.0","2022-06-01 00:02:42.0","空车"
"鲁HT**51","交运","伊兰特","64625127955","2016-10-27 00:00:00.0","2017-08-27 00:00:00.0","270","116.572416","35.398103","45.3","2022-06-01 00:02:42.0","空车"
"鲁HT**85","新交运","新桑塔纳","64625129156","2016-11-24 00:00:00.0","2016-11-24 00:00:00.0","4","116.58674","35.489245","70.8","2022-06-01 00:02:42.0","空车"
"鲁HT**87","交运","新捷达","64625128150","2004-03-01 00:00:00.0","2020-09-01 00:00:00.0","67","116.583518","35.405298","0.0","2022-06-01 00:02:42.0","载客"
"HDV**61","新交运","比亚迪秦","64602345509","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","174","116.583393","35.422345","0.0","2022-06-01 00:02:43.0","空车"
"鲁HT**99","联运","新捷达","64625127914","2004-07-05 00:00:00.0","2021-07-04 00:00:00.0","87","116.589621","35.400703","31.5","2022-06-01 00:02:43.0","载客"
"鲁HT**70","北城","新捷达","64625128621","2004-04-26 00:00:00.0","2020-10-25 00:00:00.0","288","116.587376","35.397263","0.0","2022-06-01 00:02:43.0","空车"
"鲁HT**22","交运","新悦动","64625127958","2003-06-04 00:00:00.0","2020-12-03 00:00:00.0","42","116.588998","35.405593","0.0","2022-06-01 00:02:43.0","空车"
"鲁HT**99","联运","悦动","64625128181","2004-05-18 00:00:00.0","2020-11-17 00:00:00.0","179","116.575443","35.437188","45.2","2022-06-01 00:02:43.0","空车"
"鲁HT**66","交运","新捷达","64625128055","2004-05-11 00:00:00.0","2021-05-10 00:00:00.0","25","116.59471","35.39363","0.0","2022-06-01 00:02:43.0","空车"
"鲁HT**11","联运","新捷达","64625128267","2005-05-23 00:00:00.0","2021-11-22 00:00:00.0","312","116.599806","35.416821","0.0","2022-06-01 00:02:43.0","空车"
"鲁HT**03","汇通","悦动","00076573454","2004-04-26 00:00:00.0","2020-10-25 00:00:00.0","256","116.490346","35.36783","0.0","2022-06-01 00:02:43.0","空车"
"鲁HT**85","交运","新捷达","64625128362","2004-08-25 00:00:00.0","2021-08-24 00:00:00.0","89","116.651826","35.410276","65.9","2022-06-01 00:02:43.0","载客"
"鲁HT**38","联运","伊兰特","64625128562","2016-07-26 00:00:00.0","1900-01-01 00:00:00.0","353","116.527836","35.259495","0.0","2022-06-01 00:02:43.0","空车"
"鲁HT**26","交运","新桑塔纳","64646396633","2016-03-25 00:00:00.0","2022-03-24 00:00:00.0","191","116.618863","35.439913","0.0","2022-06-01 00:02:43.0","空车"
"鲁HT**59","新交运","新捷达","64625128800","2016-11-24 00:00:00.0","2016-11-24 00:00:00.0","141","116.560915","35.432931","0.0","2022-06-01 00:02:43.0","空车"
"鲁HT**12","联运","新桑塔纳","64625128029","2016-04-06 00:00:00.0","2022-04-05 00:00:00.0","185","116.676976","35.353108","0.0","2022-06-01 00:02:44.0","载客"
"鲁HT**91","联运","新捷达","64625128021","2016-09-06 00:00:00.0","2016-10-31 00:00:00.0","208","116.552981","35.317155","0.0","2022-06-01 00:02:44.0","空车"
"鲁HT**90","富达","新桑塔纳","64625128252","2016-06-03 00:00:00.0","2022-06-02 00:00:00.0","326","116.547255","35.423046","0.0","2022-06-01 00:02:44.0","空车"
"鲁HT**53","北城","伊兰特","64625128615","2016-09-06 00:00:00.0","1900-01-01 00:00:00.0","43","116.594668","35.393661","0.0","2022-06-01 00:02:44.0","空车"
"鲁HT**98","交运","新桑塔纳","64625127968","2016-10-26 00:00:00.0","2016-11-05 00:00:00.0","254","116.598335","35.382978","0.0","2022-06-01 00:02:44.0","空车"
"鲁HT**59","北城","悦动","64625129171","2004-03-24 00:00:00.0","2020-09-23 00:00:00.0","199","116.571376","35.435565","0.0","2022-06-01 00:02:44.0","空车"
"鲁HT**36","众鑫","新捷达","64625128932","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","359","116.59439","35.403331","0.0","2022-06-01 00:02:44.0","空车"
"鲁HT**26","交运","新捷达","64625128664","2016-09-23 00:00:00.0","1900-01-01 00:00:00.0","333","116.586981","35.423865","0.0","2022-06-01 00:02:44.0","空车"
"HDP**25","众鑫","东风风神","64625128887","2016-11-24 00:00:00.0","2016-11-24 00:00:00.0","95","116.653853","35.450583","0.0","2022-06-01 00:02:45.0","空车"
"鲁HT**08","富达","伊兰特","64625127911","2016-06-03 00:00:00.0","2022-06-02 00:00:00.0","270","116.566985","35.41194","0.0","2022-06-01 00:02:45.0","空车"
"HDE**91","新交运","比亚迪秦","64625129045","2016-11-23 00:00:00.0","2016-11-23 00:00:00.0","145","116.594865","35.393415","0.0","2022-06-01 00:02:45.0","空车"
"鲁HT**28","联运","新捷达","64625128179","2004-05-01 00:00:00.0","2020-11-16 00:00:00.0","183","116.552773","35.415216","45.3","2022-06-01 00:02:45.0","载客"
"鲁HT**80","交运","新捷达","64625128142","2004-03-03 00:00:00.0","2020-09-02 00:00:00.0","95","116.693571","35.42295","0.0","2022-06-01 00:02:45.0","空车"
"鲁HT**56","北城","伊兰特","64625129091","2016-06-20 00:00:00.0","2022-06-19 00:00:00.0","54","116.647791","35.42008","0.0","2022-06-01 00:02:45.0","空车"
"鲁HT**66","新交运","新桑塔纳","64625128868","2016-11-23 00:00:00.0","2016-11-23 00:00:00.0","277","116.647058","35.389016","84.2","2022-06-01 00:02:45.0","空车"
"鲁HT**33","众鑫","新捷达","64625128386","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","269","116.530841","35.464593","0.0","2022-06-01 00:02:45.0","空车"
"鲁HT**62","新交运","新桑塔纳","64625128215","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","131","116.594871","35.393531","0.0","2022-06-01 00:02:45.0","空车"
"鲁HT**12","新交运","新捷达","64625127988","2016-11-25 00:00:00.0","2016-11-25 00:00:00.0","25","116.625611","35.394166","0.0","2022-06-01 00:02:46.0","空车"
"鲁HT**15","新交运","新桑塔纳","64625128774","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","240","116.575373","35.408613","0.0","2022-06-01 00:02:46.0","空车"
"鲁HT**69","交运","新捷达","64625128617","2004-04-15 00:00:00.0","2020-10-14 00:00:00.0","189","116.613021","35.376335","34.1","2022-06-01 00:02:46.0","载客"
"鲁HT**55","联运","伊兰特","64625128022","2016-06-20 00:00:00.0","2022-06-19 00:00:00.0","190","116.647375","35.436886","0.0","2022-06-01 00:02:46.0","空车"
"HD3**31","联运","广汽电动","64625128007","2003-04-29 00:00:00.0","2020-04-28 00:00:00.0","219","116.606028","35.41745","0.0","2022-06-01 00:02:46.0","空车"
"鲁HT**99","华通","悦动","64625128476","2004-04-01 00:00:00.0","2020-10-01 00:00:00.0","220","116.60076","35.455765","0.0","2022-06-01 00:02:46.0","空车"
"鲁HT**78","富达","新捷达","64625128128","2016-05-05 00:00:00.0","2017-05-04 00:00:00.0","272","116.587143","35.397698","31.9","2022-06-01 00:02:46.0","空车"
"鲁HT**96","联运","新捷达","64625128419","2004-05-25 00:00:00.0","2021-05-24 00:00:00.0","183","116.532625","35.496273","0.0","2022-06-01 00:02:47.0","空车"
"鲁HT**27","联运","悦动","64625128402","2003-09-01 00:00:00.0","2020-09-02 00:00:00.0","170","116.575438","35.408648","0.0","2022-06-01 00:02:47.0","空车"
"HDA**87","众鑫","比亚迪秦","64625128847","2016-11-24 00:00:00.0","2016-11-24 00:00:00.0","51","116.563941","35.376711","0.0","2022-06-01 00:02:47.0","空车"
"鲁HT**89","华通","悦动","64625128479","2004-04-20 00:00:00.0","2020-10-19 00:00:00.0","16","116.610605","35.397966","0.0","2022-06-01 00:02:47.0","空车"
"鲁HT**96","富达","新捷达","64625128198","2004-02-09 00:00:00.0","2021-02-08 00:00:00.0","355","116.597248","35.408135","15.5","2022-06-01 00:02:47.0","空车"
"鲁HT**71","北城","新捷达","64625129306","2004-05-01 00:00:00.0","2020-11-30 00:00:00.0","96","116.562281","35.455613","0.0","2022-06-01 00:02:47.0","空车"
"鲁HT**21","交运","新桑塔纳","64625127787","2016-10-20 00:00:00.0","2016-10-20 00:00:00.0","9","116.625465","35.443153","0.0","2022-06-01 00:02:47.0","空车"
"鲁HT**55","富达","新捷达","64625128120","2003-10-01 00:00:00.0","2020-10-30 00:00:00.0","327","116.568446","35.389111","0.0","2022-06-01 00:02:47.0","空车"
"鲁HT**18","众鑫","新捷达","64625127997","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","88","116.537801","35.441628","0.0","2022-06-01 00:02:47.0","空车"
"鲁HT**79","交运","老捷达","64625127886","2003-12-01 00:00:00.0","2020-06-01 00:00:00.0","63","116.56384","35.376858","0.0","2022-06-01 00:02:47.0","空车"
"鲁HT**03","联运","新捷达","64625129128","2016-09-08 00:00:00.0","1900-01-01 00:00:00.0","86","116.636001","35.42128","30.0","2022-06-01 00:02:48.0","载客"
"鲁HT**93","华通","新捷达","64625128581","2016-10-11 00:00:00.0","1900-01-01 00:00:00.0","122","116.673706","35.44378","0.0","2022-06-01 00:02:48.0","空车"
"鲁HT**32","联运","新捷达","00029898979","2004-01-05 00:00:00.0","2020-07-04 00:00:00.0","167","116.588643","35.382506","10.3","2022-06-01 00:02:48.0","空车"
"鲁HT**88","华通","新捷达","64625128296","2004-04-28 00:00:00.0","2020-10-27 00:00:00.0","191","116.616145","35.388051","51.0","2022-06-01 00:02:48.0","空车"
"鲁HT**56","交运","新捷达","00029898980","2004-08-31 00:00:00.0","2021-08-30 00:00:00.0","317","116.585906","35.422878","0.0","2022-06-01 00:02:48.0","空车"
"鲁HT**07","新交运","新捷达","64625128791","2016-11-25 00:00:00.0","2016-11-25 00:00:00.0","268","116.590876","35.407693","47.9","2022-06-01 00:02:48.0","载客"
"鲁HT**07","交运","悦动","64625127818","1900-01-01 00:00:00.0","2019-09-07 00:00:00.0","92","116.613966","35.398248","0.0","2022-06-01 00:02:48.0","空车"
"鲁HT**35","交运","铃木启悦","64625128997","2016-05-03 00:00:00.0","2017-05-03 00:00:00.0","79","116.559523","35.405876","0.0","2022-06-01 00:02:48.0","空车"
"鲁HT**03","富达","老捷达","00076573445","2003-05-27 00:00:00.0","2020-05-26 00:00:00.0","14","116.649818","35.384105","36.4","2022-06-01 00:02:48.0","空车"
"鲁HT**15","富达","悦动","64625128572","2003-09-09 00:00:00.0","2020-09-08 00:00:00.0","167","116.596808","35.43344","0.0","2022-06-01 00:02:49.0","空车"
"鲁HT**92","富达","悦动","64625128109","2003-12-11 00:00:00.0","2020-06-30 00:00:00.0","24","116.581303","35.405025","0.0","2022-06-01 00:02:49.0","空车"
"鲁HT**70","华通","新捷达","64625128471","2004-04-22 00:00:00.0","2020-10-21 00:00:00.0","89","116.78929","35.550211","40.2","2022-06-01 00:02:49.0","空车"
"鲁HT**38","北城","悦动","64625129117","2004-01-05 00:00:00.0","2021-01-04 00:00:00.0","25","116.589908","35.421213","0.0","2022-06-01 00:02:49.0","空车"
"HDT**60","华通","比亚迪秦","64625129309","2016-09-12 00:00:00.0","1900-01-01 00:00:00.0","135","116.598013","35.408045","0.0","2022-06-01 00:02:49.0","空车"
"鲁HT**68","华通","伊兰特","64625128323","2016-09-29 00:00:00.0","1900-01-01 00:00:00.0","90","116.569806","35.405648","49.7","2022-06-01 00:02:49.0","空车"
"鲁HT**79","华通","新捷达","64625128329","2001-01-08 00:00:00.0","2019-01-07 00:00:00.0","10","116.590388","35.426725","0.0","2022-06-01 00:02:49.0","空车"
"鲁HT**36","富达","新桑塔纳","64625128111","2004-11-20 00:00:00.0","2015-05-19 00:00:00.0","276","116.559446","35.405755","35.9","2022-06-01 00:02:49.0","空车"
"HD3**70","联运","吉利帝豪","64625128180","2003-04-30 00:00:00.0","2020-04-29 00:00:00.0","29","116.539185","35.415948","0.0","2022-06-01 00:02:49.0","空车"
"鲁HT**38","交运","悦动","64625127853","2016-10-27 00:00:00.0","2016-10-27 00:00:00.0","70","116.554173","35.449096","0.0","2022-06-01 00:02:49.0","空车"
"鲁HT**15","富达","新捷达","64625127896","2003-07-01 00:00:00.0","2020-06-30 00:00:00.0","152","116.603323","35.37629","0.0","2022-06-01 00:02:50.0","空车"
"鲁HT**09","北城","新捷达","64625129134","2004-04-23 00:00:00.0","2020-10-22 00:00:00.0","265","116.569981","35.434521","0.0","2022-06-01 00:02:50.0","空车"
"鲁HT**79","交运","新捷达","64625127983","2016-04-06 00:00:00.0","2017-04-06 00:00:00.0","264","116.579408","35.420663","0.0","2022-06-01 00:02:50.0","载客"
"鲁HT**87","交运","新桑塔纳","64625127865","2016-06-03 00:00:00.0","2022-06-02 00:00:00.0","177","116.605071","35.410861","31.5","2022-06-01 00:02:50.0","空车"
"鲁HT**58","富达","老捷达","64625127905","2016-08-23 00:00:00.0","1900-01-01 00:00:00.0","99","116.605595","35.523693","0.0","2022-06-01 00:02:50.0","空车"
"鲁HT**98","联运","新悦动","64625127975","2004-01-06 00:00:00.0","2020-07-05 00:00:00.0","103","116.596961","35.457436","0.0","2022-06-01 00:02:50.0","载客"
"HDT**81","联运","吉利帝豪","64625129179","2004-03-11 00:00:00.0","2021-03-10 00:00:00.0","3","116.604683","35.414185","0.0","2022-06-01 00:02:50.0","空车"
"鲁HT**09","联运","悦动","64625128428","2004-04-01 00:00:00.0","2020-10-01 00:00:00.0","86","116.60161","35.397866","0.0","2022-06-01 00:02:50.0","空车"
"鲁HT**16","华中","新捷达","64625129297","2003-05-07 00:00:00.0","2020-11-06 00:00:00.0","0","116.681626","35.408446","44.0","2022-06-01 00:02:51.0","载客"
"鲁HT**09","新交运","新桑塔纳","64625128387","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","139","116.708955","35.409911","0.0","2022-06-01 00:02:51.0","空车"
"鲁HT**83","交运","老捷达","64625128699","2003-07-10 00:00:00.0","2021-01-09 00:00:00.0","176","116.577666","35.414595","18.1","2022-06-01 00:02:51.0","空车"
"鲁HT**77","交运","伊兰特","64625128154","2016-06-23 00:00:00.0","2022-06-22 00:00:00.0","161","116.680448","35.344285","0.0","2022-06-01 00:02:51.0","空车"
"鲁HT**95","交运","新桑塔纳","64625128054","2004-04-01 00:00:00.0","2020-10-16 00:00:00.0","359","116.604878","35.366933","0.0","2022-06-01 00:02:51.0","空车"
"鲁HT**99","汇通","新捷达","64625128748","2016-08-23 00:00:00.0","1900-01-01 00:00:00.0","93","116.562483","35.405631","0.0","2022-06-01 00:02:51.0","空车"
"鲁HT**56","交运","伊兰特","64625129249","2016-08-10 00:00:00.0","1900-01-01 00:00:00.0","358","116.618406","35.411233","39.2","2022-06-01 00:02:51.0","空车"
"鲁HT**75","北城","新捷达","64625128725","2004-03-04 00:00:00.0","2020-09-03 00:00:00.0","193","116.511041","35.23597","52.2","2022-06-01 00:02:51.0","载客"
"鲁HT**36","富达","新捷达","00029780615","2003-10-30 00:00:00.0","2020-04-30 00:00:00.0","130","116.5869","35.414726","0.0","2022-06-01 00:02:51.0","空车"
"鲁HT**29","联运","新捷达","00056961602","2016-10-12 00:00:00.0","1900-01-01 00:00:00.0","322","116.602383","35.420851","22.4","2022-06-01 00:02:51.0","载客"
"HDT**05","众鑫","比亚迪秦","64625128950","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","79","116.605798","35.376195","0.0","2022-06-01 00:02:52.0","空车"
"鲁HT**85","交运","新悦动","64625127851","2003-01-02 00:00:00.0","2019-07-01 00:00:00.0","153","116.569468","35.435705","0.0","2022-06-01 00:02:52.0","空车"
"鲁HT**09","富达","新捷达","64625128483","2016-09-09 00:00:00.0","1900-01-01 00:00:00.0","125","116.570118","35.402548","0.0","2022-06-01 00:02:52.0","空车"
"HDB**58","新交运","比亚迪秦","64625128784","2016-11-25 00:00:00.0","2016-11-25 00:00:00.0","170","116.59915","35.383581","40.0","2022-06-01 00:02:52.0","空车"
"鲁HT**88","新交运","新桑塔纳","64625129155","2016-11-24 00:00:00.0","2016-11-24 00:00:00.0","39","116.561048","35.414465","0.0","2022-06-01 00:02:52.0","空车"
"鲁HT**15","联运","新捷达","64625128306","2003-09-24 00:00:00.0","2020-09-23 00:00:00.0","112","116.611033","35.400071","0.0","2022-06-01 00:02:52.0","空车"
"鲁HT**41","华中","新桑塔纳","64625129256","2016-08-16 00:00:00.0","1900-01-01 00:00:00.0","288","116.627191","35.392996","0.0","2022-06-01 00:02:52.0","空车"
"HDX**28","交运","吉利帝豪","00056990574","2003-06-04 00:00:00.0","2020-06-03 00:00:00.0","178","116.683763","35.407891","0.0","2022-06-01 00:02:52.0","空车"
"鲁HT**32","交运","新捷达","64625127966","2005-06-10 00:00:00.0","2020-07-10 00:00:00.0","313","116.55699","35.412291","0.0","2022-06-01 00:02:52.0","空车"
"鲁HT**29","富达","新捷达","64625128114","2003-09-15 00:00:00.0","2020-09-14 00:00:00.0","268","116.595621","35.389623","0.0","2022-06-01 00:02:52.0","空车"
"鲁HT**19","新交运","新桑塔纳","64625128841","2016-11-23 00:00:00.0","2016-11-23 00:00:00.0","179","116.552536","35.42086","14.7","2022-06-01 00:02:53.0","空车"
"鲁HT**35","交运","新捷达","64625128441","2004-04-26 00:00:00.0","2021-04-25 00:00:00.0","268","116.595765","35.407823","25.6","2022-06-01 00:02:53.0","载客"
"鲁HT**01","交运","新悦动","64625127798","2016-05-10 00:00:00.0","2024-05-10 00:00:00.0","359","116.598475","35.388743","0.0","2022-06-01 00:02:53.0","空车"
"鲁HT**69","北城","悦动","64625129212","2004-05-13 00:00:00.0","2020-11-12 00:00:00.0","359","116.597031","35.431745","42.6","2022-06-01 00:02:53.0","空车"
"鲁HT**60","新交运","奇瑞","00013926168","2015-12-28 00:00:00.0","2021-12-27 00:00:00.0","85","116.593483","35.384415","0.0","2022-06-01 00:02:53.0","空车"
"鲁HT**15","交运","新捷达","64625128049","2004-02-01 00:00:00.0","2020-08-16 00:00:00.0","6","116.583458","35.431031","0.0","2022-06-01 00:02:53.0","载客"
"鲁HT**32","众鑫","新捷达","64625129333","2016-11-18 00:00:00.0","2016-11-18 00:00:00.0","183","116.696128","35.41797","0.0","2022-06-01 00:02:53.0","空车"
"鲁HT**19","交运","新捷达","64625127802","2011-03-08 00:00:00.0","2019-03-07 00:00:00.0","3","116.602421","35.417856","0.0","2022-06-01 00:02:53.0","空车"
"鲁HT**35","联运","新捷达","64625128454","2004-05-09 00:00:00.0","2020-11-08 00:00:00.0","89","116.626705","35.421061","25.8","2022-06-01 00:02:53.0","载客"
"鲁HT**88","北城","新捷达","64625128770","2003-05-14 00:00:00.0","2020-05-13 00:00:00.0","4","116.569766","35.390008","0.0","2022-06-01 00:02:54.0","空车"
"HDB**88","新交运","比亚迪秦","64625128849","2016-11-23 00:00:00.0","2016-11-23 00:00:00.0","58","116.599798","35.407653","0.0","2022-06-01 00:02:54.0","载客"
"鲁HT**86","北城","悦动","64625129025","2004-04-01 00:00:00.0","2020-09-30 00:00:00.0","131","116.542411","35.3724","10.2","2022-06-01 00:02:54.0","空车"
