"车牌号","所属公司","所属区域","设备","营运开始时间","营运结束时间","设备编号","GPS经度","GPS纬度","速度","GPS时间","营运状态"
"鲁HR4169","济宁新运","梁山县","8632483322","2009-03-17 00:00:00.0","2016-04-27 00:00:00.0","932","116.196754","35.130966","22.0","2022-06-01 18:29:19.0000","空车"
"鲁HK3107","济宁新运","泗水县","9414810527","2012-07-06 00:00:00.0","2015-06-01 00:00:00.0","814","116.001694","35.342667","0.0","2022-06-01 10:01:55.0000","载客"
"鲁HJ5334","济宁华运","嘉祥县","2568211007","2017-01-26 00:00:00.0","2021-09-11 00:00:00.0","454","116.254177","35.450248","0.0","2022-06-01 08:25:35.0000","载客"
"鲁HJ8640","济宁交运","金乡县","2675410159","2005-11-06 00:00:00.0","2011-06-20 00:00:00.0","448","116.277225","35.43789","0.0","2022-06-01 11:02:11.0000","停运"
"鲁HJ8979","济宁通达","任城区","7939094784","2020-06-07 00:00:00.0","2020-01-24 00:00:00.0","192","116.269323","35.242657","0.0","2022-06-01 08:31:21.0000","载客"
"鲁HB3504","济宁顺达","汶上县","8851490511","2002-12-08 00:00:00.0","2010-09-18 00:00:00.0","898","116.337808","35.489288","0.0","2022-06-01 04:15:08.0000","空车"
"鲁HE6854","济宁出租","泗水县","1256089442","2012-03-26 00:00:00.0","2018-04-13 00:00:00.0","712","116.695592","35.399442","0.0","2022-06-01 20:43:08.0000","载客"
"鲁HJ8979","济宁宏运","梁山县","4704023098","2014-11-07 00:00:00.0","2016-08-19 00:00:00.0","977","116.205377","35.149138","0.0","2022-06-01 18:34:51.0000","空车"
"鲁HP7022","济宁顺达","梁山县","5863209688","2001-05-23 00:00:00.0","1900-01-01 00:00:00.0","558","116.181932","35.356263","32.7","2022-06-01 15:30:41.0000","空车"
"鲁HW9821","济宁通达","汶上县","1186853444","2018-05-27 00:00:00.0","1900-01-01 00:00:00.0","144","116.095679","35.264934","20.3","2022-06-01 15:00:56.0000","载客"
"鲁HF2554","济宁公交","汶上县","8437122445","2010-09-17 00:00:00.0","2019-09-21 00:00:00.0","298","116.998773","35.242067","0.0","2022-06-01 17:50:34.0000","停运"
"鲁HB7656","济宁联运","汶上县","6595280695","2005-01-11 00:00:00.0","2009-08-25 00:00:00.0","932","116.423198","35.352735","39.4","2022-06-01 14:10:29.0000","载客"
"鲁HV8009","济宁通达","嘉祥县","5611043103","2008-04-22 00:00:00.0","1900-01-01 00:00:00.0","177","116.828434","35.392988","0.0","2022-06-01 15:15:51.0000","载客"
"鲁HA9658","济宁交运","嘉祥县","9203467846","2002-08-03 00:00:00.0","2009-06-02 00:00:00.0","195","116.433571","35.574816","71.8","2022-06-01 10:07:19.0000","载客"
"鲁HN6840","济宁宏运","汶上县","8997877067","2000-11-05 00:00:00.0","1900-01-01 00:00:00.0","348","116.280049","35.414903","0.0","2022-06-01 18:48:39.0000","空车"
"鲁HU6340","济宁交运","曲阜市","2499330757","2017-12-03 00:00:00.0","1900-01-01 00:00:00.0","302","116.668769","35.011254","0.0","2022-06-01 08:03:33.0000","空车"
"鲁HZ2597","鲁南出租","曲阜市","8891788779","2020-05-03 00:00:00.0","2020-10-13 00:00:00.0","882","116.147751","35.048142","0.0","2022-06-01 21:58:30.0000","空车"
"鲁HK4425","济宁华运","嘉祥县","2786504532","2012-03-24 00:00:00.0","1900-01-01 00:00:00.0","272","116.421635","35.061994","79.0","2022-06-01 07:10:33.0000","载客"
"鲁HU6446","济宁公交","嘉祥县","9973917829","2007-09-02 00:00:00.0","2018-05-13 00:00:00.0","438","116.308546","35.503829","23.2","2022-06-01 15:57:24.0000","载客"
"鲁HU6340","济宁出租","兖州区","6440357285","2020-04-02 00:00:00.0","1900-01-01 00:00:00.0","810","116.83677","35.546302","0.0","2022-06-01 19:09:47.0000","空车"
"鲁HP1524","济宁宏运","微山县","4061518608","2019-03-06 00:00:00.0","1900-01-01 00:00:00.0","476","116.765352","35.431999","0.0","2022-06-01 18:42:26.0000","载客"
"鲁HV5330","济宁华运","兖州区","3007431411","2011-04-20 00:00:00.0","2022-01-07 00:00:00.0","70","116.672048","35.233341","21.1","2022-06-01 22:49:51.0000","载客"
"鲁HK8532","济宁顺达","兖州区","5680186581","2008-07-21 00:00:00.0","2015-12-25 00:00:00.0","497","116.694669","35.543795","0.0","2022-06-01 06:03:20.0000","停运"
"鲁HS2281","济宁宏运","曲阜市","6734846430","2017-01-04 00:00:00.0","2021-11-15 00:00:00.0","465","116.463597","35.426873","0.0","2022-06-01 06:30:42.0000","停运"
"鲁HV5235","济宁交运","汶上县","1062138799","2017-11-26 00:00:00.0","2017-04-27 00:00:00.0","104","116.772625","35.543831","0.0","2022-06-01 18:26:41.0000","载客"
"鲁HK2644","济宁出租","汶上县","6711401753","2015-01-09 00:00:00.0","1900-01-01 00:00:00.0","150","116.793651","35.239827","0.8","2022-06-01 06:17:49.0000","停运"
"鲁HN7367","鲁南出租","微山县","4520586989","2007-12-06 00:00:00.0","2018-06-08 00:00:00.0","80","116.824182","35.039882","0.0","2022-06-01 10:52:21.0000","载客"
"鲁HQ1828","济宁通达","邹城市","3895186489","2016-01-13 00:00:00.0","2018-02-26 00:00:00.0","532","116.952052","35.552388","25.7","2022-06-01 07:53:06.0000","停运"
"鲁HA9658","济宁宏运","兖州区","5779093845","2017-11-07 00:00:00.0","2020-06-21 00:00:00.0","592","116.303465","35.061382","0.0","2022-06-01 14:32:48.0000","空车"
"鲁HR6226","济宁宏运","泗水县","2610157537","2004-03-17 00:00:00.0","2019-06-04 00:00:00.0","338","116.716973","35.109557","0.0","2022-06-01 18:54:28.0000","空车"
"鲁HU3501","济宁华运","嘉祥县","8120422486","2018-10-22 00:00:00.0","1900-01-01 00:00:00.0","105","116.25747","35.047169","0.0","2022-06-01 16:48:32.0000","空车"
"鲁HE6570","济宁顺达","任城区","7802065997","2019-01-02 00:00:00.0","1900-01-01 00:00:00.0","633","116.223383","35.036926","15.2","2022-06-01 08:21:27.0000","空车"
"鲁HK9150","鲁南出租","邹城市","5638070439","2016-02-04 00:00:00.0","1900-01-01 00:00:00.0","604","116.837828","35.025832","26.6","2022-06-01 16:11:46.0000","载客"
"鲁HQ2639","济宁公交","曲阜市","5963979454","2008-10-13 00:00:00.0","2009-04-15 00:00:00.0","929","116.263704","35.07167","23.4","2022-06-01 19:07:23.0000","载客"
"鲁HU6446","济宁出租","金乡县","7102124926","2020-03-05 00:00:00.0","2021-12-07 00:00:00.0","189","116.424615","35.533128","0.0","2022-06-01 07:10:50.0000","空车"
"鲁HT9896","济宁交运","汶上县","1707679790","2016-07-26 00:00:00.0","2019-12-26 00:00:00.0","205","116.171641","35.459469","0.0","2022-06-01 19:49:20.0000","载客"
"鲁HC5308","济宁华运","微山县","9218435294","2020-01-17 00:00:00.0","2022-03-06 00:00:00.0","735","116.147487","35.120112","0.0","2022-06-01 18:39:26.0000","空车"
"鲁HA9658","济宁公交","兖州区","7444490190","2011-12-26 00:00:00.0","2021-04-01 00:00:00.0","674","116.157295","35.422512","0.0","2022-06-01 15:27:21.0000","载客"
"鲁HA4289","济宁出租","泗水县","3118358664","2013-01-09 00:00:00.0","2015-06-01 00:00:00.0","137","116.352641","35.065305","26.3","2022-06-01 14:06:28.0000","交接班"
"鲁HY1735","济宁宏运","任城区","1440287124","2006-02-25 00:00:00.0","2014-02-15 00:00:00.0","910","116.736586","35.13264","0.0","2022-06-01 17:20:55.0000","空车"
"鲁HD9318","济宁联运","邹城市","7802065997","2000-08-12 00:00:00.0","1900-01-01 00:00:00.0","688","116.653422","35.044514","0.0","2022-06-01 17:23:28.0000","空车"
"鲁HP3738","济宁交运","金乡县","8851490511","2003-05-26 00:00:00.0","1900-01-01 00:00:00.0","723","116.522016","35.110385","0.0","2022-06-01 10:48:41.0000","停运"
"鲁HH9284","济宁顺达","泗水县","8130524728","2009-03-20 00:00:00.0","2016-12-10 00:00:00.0","91","116.892298","35.536995","0.0","2022-06-01 09:33:06.0000","空车"
"鲁HC9748","济宁出租","鱼台县","7985518029","2005-08-06 00:00:00.0","2015-03-28 00:00:00.0","845","116.779267","35.544935","0.0","2022-06-01 05:12:12.0000","空车"
"鲁HY7141","济宁新运","鱼台县","1707679790","2019-12-06 00:00:00.0","2020-09-16 00:00:00.0","245","116.201632","35.536281","0.0","2022-06-01 07:58:57.0000","载客"
"鲁HH5203","济宁联运","曲阜市","2454381707","2005-06-19 00:00:00.0","1900-01-01 00:00:00.0","568","116.550975","35.341656","0.0","2022-06-01 18:07:11.0000","载客"
"鲁HE1011","济宁联运","嘉祥县","9633110067","2009-12-14 00:00:00.0","2012-10-14 00:00:00.0","460","116.070815","35.213546","0.0","2022-06-01 17:01:38.0000","载客"
"鲁HL9178","济宁宏运","汶上县","5101069410","2008-12-19 00:00:00.0","2016-03-09 00:00:00.0","723","116.47926","35.32592","0.0","2022-06-01 20:13:27.0000","载客"
"鲁HR9283","济宁联运","泗水县","7937509627","2013-06-22 00:00:00.0","1900-01-01 00:00:00.0","407","116.509157","35.457529","0.0","2022-06-01 07:53:23.0000","空车"
"鲁HQ4703","济宁宏运","曲阜市","5564394777","2009-02-27 00:00:00.0","2017-08-15 00:00:00.0","462","116.029187","35.340884","14.6","2022-06-01 17:42:11.0000","空车"
"鲁HN6560","济宁顺达","泗水县","6981080587","2002-08-10 00:00:00.0","2022-08-02 00:00:00.0","646","116.670364","35.473359","0.0","2022-06-01 11:11:21.0000","载客"
"鲁HC7341","济宁通达","邹城市","1161304634","2000-10-09 00:00:00.0","2020-09-09 00:00:00.0","623","116.957553","35.578437","0.0","2022-06-01 17:28:44.0000","空车"
"鲁HA5498","济宁华运","曲阜市","2786504532","2008-06-25 00:00:00.0","1900-01-01 00:00:00.0","853","116.203576","35.079842","15.1","2022-06-01 22:40:03.0000","载客"
"鲁HP1892","济宁联运","嘉祥县","1809325577","2010-12-08 00:00:00.0","2016-12-19 00:00:00.0","679","116.304663","35.282085","0.0","2022-06-01 06:37:55.0000","空车"
"鲁HN6840","济宁华运","泗水县","3297527049","2015-08-27 00:00:00.0","1900-01-01 00:00:00.0","667","116.414131","35.024267","0.0","2022-06-01 15:20:05.0000","载客"
"鲁HB3278","济宁交运","金乡县","8073106050","2004-10-18 00:00:00.0","2009-09-26 00:00:00.0","311","116.052398","35.212221","0.0","2022-06-01 18:29:22.0000","空车"
"鲁HS5012","济宁通达","梁山县","7919676358","2013-08-18 00:00:00.0","2019-02-27 00:00:00.0","261","116.423193","35.222073","0.0","2022-06-01 16:11:43.0000","交接班"
"鲁HU5485","济宁公交","兖州区","4335303557","2004-03-10 00:00:00.0","1900-01-01 00:00:00.0","409","116.073409","35.035075","0.0","2022-06-01 19:20:44.0000","空车"
"鲁HA8638","济宁交运","鱼台县","4908523880","2015-02-28 00:00:00.0","1900-01-01 00:00:00.0","161","116.555477","35.328856","0.0","2022-06-01 08:12:01.0000","空车"
"鲁HL4077","济宁宏运","任城区","4090741475","2003-05-02 00:00:00.0","2005-10-23 00:00:00.0","472","116.255158","35.025477","0.0","2022-06-01 12:28:10.0000","停运"
"鲁HA2728","济宁宏运","梁山县","7919676358","2000-09-09 00:00:00.0","2013-08-11 00:00:00.0","208","116.635284","35.534748","0.0","2022-06-01 07:21:20.0000","空车"
"鲁HA9347","济宁公交","汶上县","7444490190","2002-05-04 00:00:00.0","2002-02-07 00:00:00.0","238","116.321536","35.143562","53.3","2022-06-01 08:31:30.0000","停运"
"鲁HS2281","济宁出租","金乡县","1628822660","2011-05-24 00:00:00.0","2018-03-24 00:00:00.0","244","116.145032","35.10419","0.0","2022-06-01 08:04:22.0000","载客"
"鲁HA4363","济宁新运","泗水县","3895186489","2002-12-20 00:00:00.0","2010-02-16 00:00:00.0","560","116.360668","35.225573","0.0","2022-06-01 14:38:40.0000","空车"
"鲁HK2695","济宁交运","鱼台县","4234152243","2013-09-26 00:00:00.0","2015-06-27 00:00:00.0","629","116.806947","35.406492","0.0","2022-06-01 15:10:44.0000","空车"
"鲁HU5404","济宁顺达","兖州区","1387781232","2006-01-18 00:00:00.0","1900-01-01 00:00:00.0","308","116.580904","35.316838","0.0","2022-06-01 13:49:17.0000","维修"
"鲁HC5308","济宁联运","兖州区","7293840805","2003-06-08 00:00:00.0","2007-01-16 00:00:00.0","261","116.564534","35.082081","29.4","2022-06-01 10:19:16.0000","载客"
"鲁HT4657","济宁通达","金乡县","1551283529","2000-01-22 00:00:00.0","2020-05-23 00:00:00.0","68","116.28956","35.32386","61.5","2022-06-01 17:02:01.0000","停运"
"鲁HK8399","济宁宏运","兖州区","8240850789","2005-06-15 00:00:00.0","2011-04-03 00:00:00.0","105","116.156202","35.159045","0.0","2022-06-01 09:56:24.0000","空车"
"鲁HZ6163","济宁通达","鱼台县","2569896890","2016-10-06 00:00:00.0","2022-06-20 00:00:00.0","83","116.620999","35.254276","24.7","2022-06-01 08:45:08.0000","载客"
"鲁HA1437","济宁华运","梁山县","1140279074","2012-02-27 00:00:00.0","2012-09-24 00:00:00.0","987","116.237563","35.113767","24.8","2022-06-01 10:35:47.0000","停运"
"鲁HM3504","济宁公交","梁山县","7749631758","2016-08-11 00:00:00.0","2016-11-14 00:00:00.0","572","116.535798","35.36586","0.0","2022-06-01 20:14:17.0000","载客"
"鲁HR2474","济宁交运","任城区","1726633857","2001-01-13 00:00:00.0","1900-01-01 00:00:00.0","31","116.903555","35.489765","0.0","2022-06-01 19:59:35.0000","维修"
"鲁HF2554","济宁顺达","任城区","5468379375","2013-08-15 00:00:00.0","2020-03-09 00:00:00.0","587","116.347395","35.580923","0.0","2022-06-01 23:25:54.0000","载客"
"鲁HC6109","济宁出租","泗水县","5380489633","2018-07-13 00:00:00.0","2020-01-21 00:00:00.0","770","116.553751","35.324561","0.0","2022-06-01 11:28:15.0000","空车"
"鲁HT1669","济宁华运","微山县","7709082035","2003-10-14 00:00:00.0","2005-09-07 00:00:00.0","26","116.332304","35.353256","0.0","2022-06-01 11:11:30.0000","空车"
"鲁HE6854","济宁通达","任城区","4090741475","2010-01-04 00:00:00.0","2011-01-04 00:00:00.0","887","116.11321","35.068127","0.0","2022-06-01 07:43:39.0000","空车"
"鲁HR6911","济宁通达","邹城市","3065399903","2010-04-24 00:00:00.0","2019-04-03 00:00:00.0","14","116.200615","35.530891","35.1","2022-06-01 17:49:12.0000","空车"
"鲁HP9022","济宁公交","泗水县","9973917829","2013-11-07 00:00:00.0","2020-12-05 00:00:00.0","264","116.999616","35.152113","14.6","2022-06-01 17:41:20.0000","停运"
"鲁HK4530","济宁联运","泗水县","3398335314","2004-02-22 00:00:00.0","2013-10-28 00:00:00.0","306","116.221383","35.102643","0.0","2022-06-01 15:47:51.0000","停运"
"鲁HR6950","鲁南出租","汶上县","2815577513","2004-01-07 00:00:00.0","1900-01-01 00:00:00.0","56","116.160333","35.372569","0.0","2022-06-01 11:13:34.0000","停运"
"鲁HK7792","济宁出租","兖州区","7076207733","2010-12-09 00:00:00.0","1900-01-01 00:00:00.0","85","116.840913","35.216383","77.2","2022-06-01 17:37:04.0000","载客"
"鲁HU8385","济宁交运","嘉祥县","8314020182","2011-04-12 00:00:00.0","2019-02-01 00:00:00.0","884","116.358907","35.565176","62.0","2022-06-01 23:58:03.0000","空车"
"鲁HG8177","济宁出租","兖州区","7919676358","2000-06-10 00:00:00.0","1900-01-01 00:00:00.0","994","116.573282","35.019054","0.0","2022-06-01 18:47:02.0000","空车"
"鲁HX6029","鲁南出租","鱼台县","9479385667","2010-09-18 00:00:00.0","2021-11-16 00:00:00.0","38","116.663266","35.326965","0.0","2022-06-01 20:04:05.0000","停运"
"鲁HX3899","济宁通达","任城区","7893291484","2020-12-24 00:00:00.0","1900-01-01 00:00:00.0","503","116.46566","35.325784","13.9","2022-06-01 15:21:39.0000","空车"
"鲁HD5343","鲁南出租","兖州区","8037130547","2018-01-14 00:00:00.0","1900-01-01 00:00:00.0","523","116.698622","35.220277","0.0","2022-06-01 07:22:46.0000","载客"
"鲁HW4943","济宁交运","兖州区","4718014211","2013-11-17 00:00:00.0","1900-01-01 00:00:00.0","800","116.716356","35.580379","23.3","2022-06-01 15:42:06.0000","空车"
"鲁HF8297","济宁公交","邹城市","3608753150","2013-10-08 00:00:00.0","2022-04-09 00:00:00.0","37","116.47782","35.157176","55.2","2022-06-01 12:13:06.0000","交接班"
"鲁HF9286","济宁交运","邹城市","6863221137","2018-05-25 00:00:00.0","2021-04-12 00:00:00.0","818","116.156927","35.05405","0.0","2022-06-01 17:30:10.0000","交接班"
"鲁HR4169","济宁宏运","微山县","6211399271","2003-09-11 00:00:00.0","1900-01-01 00:00:00.0","620","116.927647","35.364265","0.0","2022-06-01 22:55:49.0000","载客"
